NodeA,NodeB,Weights
3257,10260,1.0
3257,4961,1.0
3257,12666,1.0
3257,3787,1.0
3257,3099,1.0
3257,8487,0.0
3257,8622,0.0
3258,10117,1.0
3258,10210,1.0
3258,1037,1.0
3258,8441,1.0
3258,1775,1.0
3258,4063,1.0
3258,7910,1.0
3258,2916,1.0
3258,1808,1.0
3258,5608,0.0
3259,13210,1.0
3259,740,1.0
3259,7934,1.0
3259,1572,1.0
3259,4795,1.0
3259,10557,1.0
3259,2994,1.0
3259,285,1.0
3259,12278,1.0
3259,12499,0.0
3260,6203,1.0
3260,5750,1.0
3260,10054,1.0
3260,9615,1.0
3260,11295,1.0
3260,11936,1.0
3260,10180,1.0
3260,5212,1.0
3260,143,1.0
3260,2260,1.0
3261,3075,1.0
3261,12455,1.0
3261,7394,1.0
3261,10356,1.0
3261,10017,1.0
3261,8792,1.0
3261,9482,1.0
3261,9729,1.0
3261,13026,1.0
3261,7146,1.0
3262,3041,1.0
3262,12524,1.0
3262,10786,1.0
3262,3643,1.0
3262,7795,1.0
3262,2501,1.0
3262,3932,1.0
3262,9349,1.0
3262,9512,0.0
3262,7832,0.0
3263,10275,1.0
3263,12016,1.0
3263,6162,1.0
3263,3320,1.0
3263,3887,1.0
3263,6493,1.0
3263,10769,1.0
3263,1884,1.0
3263,12965,0.0
3263,10780,0.0
3264,12181,1.0
3264,5916,1.0
3264,2350,1.0
3264,8538,1.0
3264,334,1.0
3264,7482,1.0
3264,1454,1.0
3264,12160,1.0
3264,6079,0.0
3264,7801,0.0
3265,2664,1.0
3265,4552,1.0
3265,3300,1.0
3265,6246,1.0
3265,3027,1.0
3265,9390,1.0
3265,8007,1.0
3265,12126,1.0
3265,9480,0.0
3265,6329,0.0
3266,2131,1.0
3266,2949,1.0
3266,2731,1.0
3266,11992,1.0
3266,10112,1.0
3266,8363,1.0
3266,11773,1.0
3266,8601,1.0
3266,5994,1.0
3266,4172,1.0
3267,11680,1.0
3267,12434,1.0
3267,9158,1.0
3267,9352,1.0
3267,808,1.0
3267,924,1.0
3267,5056,1.0
3267,3996,1.0
3267,8158,0.0
3267,4300,0.0
3268,11243,1.0
3268,8105,1.0
3268,7985,1.0
3268,1200,1.0
3268,3515,1.0
3268,12652,1.0
3268,5031,1.0
3268,5575,1.0
3268,11817,1.0
3268,4437,0.0
3269,9352,1.0
3269,9474,1.0
3269,11924,1.0
3269,1068,1.0
3269,1988,1.0
3269,12446,1.0
3269,9737,1.0
3269,12649,0.0
3269,974,0.0
3269,8562,0.0
3270,6666,1.0
3270,12479,1.0
3270,10947,1.0
3270,3996,1.0
3270,3826,1.0
3270,9830,1.0
3270,1669,1.0
3270,9957,1.0
3270,5447,1.0
3270,4563,1.0
3271,6806,1.0
3271,6159,1.0
3271,11654,1.0
3271,5751,1.0
3271,6863,1.0
3271,9049,1.0
3271,3871,1.0
3271,3637,1.0
3271,8642,0.0
3271,11461,0.0
3272,9160,1.0
3272,268,1.0
3272,1855,1.0
3272,10268,1.0
3272,2742,1.0
3272,9355,1.0
3272,10468,1.0
3272,6589,1.0
3272,4633,1.0
3272,7962,1.0
3273,5641,1.0
3273,7781,1.0
3273,2745,1.0
3273,2591,1.0
3273,7728,1.0
3273,4673,1.0
3273,6044,1.0
3273,4009,1.0
3273,2097,1.0
3273,704,0.0
3274,9693,1.0
3274,8354,1.0
3274,12919,1.0
3274,11552,1.0
3274,8420,1.0
3274,5994,1.0
3274,12455,1.0
3274,2706,1.0
3274,3364,1.0
3274,5366,0.0
3275,9590,1.0
3275,9949,1.0
3275,12136,1.0
3275,3751,1.0
3275,10884,1.0
3275,5895,1.0
3275,9224,1.0
3275,2871,1.0
3275,1068,1.0
3275,7324,0.0
3276,3320,1.0
3276,9503,1.0
3276,2121,1.0
3276,1270,1.0
3276,5818,1.0
3276,1417,1.0
3276,7346,1.0
3276,6984,1.0
3276,4483,0.0
3276,10592,0.0
3277,5262,1.0
3277,8622,1.0
3277,12284,1.0
3277,4725,1.0
3277,10992,1.0
3277,1695,1.0
3277,2203,1.0
3277,2621,1.0
3277,11520,1.0
3277,11052,0.0
3278,4167,1.0
3278,8628,1.0
3278,3916,1.0
3278,9343,1.0
3278,2368,1.0
3278,1638,1.0
3278,4814,1.0
3278,1372,1.0
3278,10674,1.0
3278,9751,1.0
3279,4998,1.0
3279,8132,1.0
3279,6662,1.0
3279,6357,1.0
3279,11134,1.0
3279,12654,1.0
3279,1421,1.0
3279,12066,1.0
3279,1947,0.0
3279,3686,0.0
3280,10497,1.0
3280,1691,1.0
3280,10425,1.0
3280,5615,1.0
3280,768,1.0
3280,8003,1.0
3280,5327,1.0
3280,11900,1.0
3280,372,1.0
3280,6990,1.0
3281,478,1.0
3281,1084,1.0
3281,2014,1.0
3281,6217,1.0
3281,8924,1.0
3281,11454,1.0
3281,10022,1.0
3281,9308,1.0
3281,7650,0.0
3281,10851,0.0
3282,8818,1.0
3282,6687,1.0
3282,7737,1.0
3282,588,1.0
3282,6184,1.0
3282,6292,1.0
3282,10785,1.0
3282,5778,1.0
3282,8569,1.0
3282,5849,1.0
3283,4598,1.0
3283,8946,1.0
3283,11148,1.0
3283,3471,1.0
3283,371,1.0
3283,12343,1.0
3283,9588,1.0
3283,7768,0.0
3283,8357,0.0
3283,8637,0.0
3284,635,1.0
3284,7897,1.0
3284,3310,1.0
3284,12711,1.0
3284,9482,1.0
3284,3658,1.0
3284,2972,1.0
3284,8493,1.0
3284,1452,0.0
3284,8426,0.0
3285,10154,1.0
3285,5657,1.0
3285,5930,1.0
3285,12809,1.0
3285,9007,1.0
3285,3775,1.0
3285,9590,1.0
3285,6995,1.0
3285,978,0.0
3285,3152,0.0
3286,5445,1.0
3286,1498,1.0
3286,12402,1.0
3286,6970,1.0
3286,9190,1.0
3286,6329,1.0
3286,7534,1.0
3286,8401,1.0
3286,7014,1.0
3286,3844,0.0
3287,5126,1.0
3287,5600,1.0
3287,7341,1.0
3287,9833,1.0
3287,6061,1.0
3287,9177,1.0
3287,11159,1.0
3287,8479,1.0
3287,12096,1.0
3287,2144,1.0
3288,11496,1.0
3288,10706,1.0
3288,3594,1.0
3288,8295,1.0
3288,10207,1.0
3288,12153,1.0
3288,12550,1.0
3288,996,1.0
3288,12048,1.0
3288,1500,1.0
3289,3364,1.0
3289,11899,1.0
3289,9529,1.0
3289,3719,1.0
3289,8613,1.0
3289,11726,1.0
3289,6714,1.0
3289,12000,1.0
3289,9480,1.0
3289,7656,0.0
3290,8361,1.0
3290,1230,1.0
3290,997,1.0
3290,5191,1.0
3290,10149,1.0
3290,1614,1.0
3290,2857,1.0
3290,3308,1.0
3290,10102,1.0
3290,12266,1.0
3291,12138,1.0
3291,332,1.0
3291,3722,1.0
3291,4926,1.0
3291,12454,1.0
3291,12931,1.0
3291,52,1.0
3291,7570,1.0
3291,11057,1.0
3291,12888,1.0
3292,3547,1.0
3292,483,1.0
3292,1759,1.0
3292,8242,1.0
3292,6165,1.0
3292,1950,1.0
3292,3688,1.0
3292,6652,1.0
3292,4530,1.0
3292,5857,1.0
3293,2903,1.0
3293,7657,1.0
3293,2097,1.0
3293,2745,1.0
3293,4950,1.0
3293,2544,1.0
3293,2707,1.0
3293,9055,1.0
3293,11516,0.0
3293,6818,0.0
3294,6553,1.0
3294,10504,1.0
3294,71,1.0
3294,7545,1.0
3294,12649,1.0
3294,298,1.0
3294,9390,1.0
3294,126,1.0
3294,8956,0.0
3294,11513,0.0
3295,7048,1.0
3295,6644,1.0
3295,11057,1.0
3295,9667,1.0
3295,4853,1.0
3295,8758,1.0
3295,5798,1.0
3295,945,1.0
3295,2365,1.0
3295,2581,0.0
3296,6824,1.0
3296,1091,1.0
3296,720,1.0
3296,9499,1.0
3296,3185,1.0
3296,4786,1.0
3296,91,1.0
3296,9035,1.0
3296,9590,1.0
3296,9007,1.0
3297,6899,1.0
3297,12256,1.0
3297,10977,1.0
3297,9184,1.0
3297,3291,1.0
3297,4926,1.0
3297,8021,1.0
3297,9833,1.0
3297,12781,1.0
3297,7570,0.0
3298,8494,1.0
3298,2632,1.0
3298,5502,1.0
3298,11326,1.0
3298,5846,1.0
3298,5012,1.0
3298,12294,1.0
3298,12901,1.0
3298,2352,1.0
3298,5919,0.0
3299,8612,1.0
3299,2586,1.0
3299,40,1.0
3299,10348,1.0
3299,1560,1.0
3299,9819,1.0
3299,256,1.0
3299,4812,1.0
3299,2587,1.0
3299,3797,0.0
3300,3265,1.0
3300,5578,1.0
3300,3972,1.0
3300,10036,1.0
3300,726,1.0
3300,7299,1.0
3300,12437,1.0
3300,1200,0.0
3300,6781,0.0
3300,10905,0.0
3301,4993,1.0
3301,4926,1.0
3301,5942,1.0
3301,8491,1.0
3301,13015,1.0
3301,7094,1.0
3301,6185,1.0
3301,11106,1.0
3301,372,1.0
3301,4212,1.0
3302,13204,1.0
3302,3475,1.0
3302,523,1.0
3302,8981,1.0
3302,2668,1.0
3302,511,1.0
3302,5900,1.0
3302,771,1.0
3302,2179,0.0
3302,4242,0.0
3303,8762,1.0
3303,1386,1.0
3303,6091,1.0
3303,9712,1.0
3303,224,1.0
3303,6387,1.0
3303,5224,1.0
3303,49,1.0
3303,9535,1.0
3303,11022,1.0
3304,7886,1.0
3304,6617,1.0
3304,12504,1.0
3304,6875,1.0
3304,10510,1.0
3304,5020,1.0
3304,5973,1.0
3304,1772,1.0
3304,1523,1.0
3304,4986,1.0
3305,6083,1.0
3305,4400,1.0
3305,831,1.0
3305,5200,1.0
3305,366,1.0
3305,3036,1.0
3305,11063,1.0
3305,11718,1.0
3305,2886,1.0
3305,8693,0.0
3306,3812,1.0
3306,4341,1.0
3306,6411,1.0
3306,145,1.0
3306,2573,1.0
3306,9446,1.0
3306,9561,1.0
3306,9339,1.0
3306,4460,1.0
3306,4189,0.0
3307,4838,1.0
3307,7223,1.0
3307,5590,1.0
3307,2323,1.0
3307,505,1.0
3307,9162,1.0
3307,9607,1.0
3307,2450,1.0
3307,1735,1.0
3307,8979,1.0
3308,9368,1.0
3308,951,1.0
3308,1365,1.0
3308,997,1.0
3308,5795,1.0
3308,10421,1.0
3308,3290,1.0
3308,7373,1.0
3308,10520,0.0
3308,5816,0.0
3309,11022,1.0
3309,8378,1.0
3309,2035,1.0
3309,5704,1.0
3309,49,1.0
3309,8413,1.0
3309,6126,1.0
3309,6422,1.0
3309,10776,1.0
3309,5476,0.0
3310,10207,1.0
3310,6138,1.0
3310,3284,1.0
3310,9510,1.0
3310,1597,1.0
3310,9055,1.0
3310,8575,1.0
3310,3658,1.0
3310,7810,0.0
3310,412,0.0
3311,1201,1.0
3311,2707,1.0
3311,9150,1.0
3311,9045,1.0
3311,4849,1.0
3311,2917,1.0
3311,4257,1.0
3311,3843,1.0
3311,231,1.0
3311,8518,0.0
3312,6825,1.0
3312,12547,1.0
3312,1179,1.0
3312,8235,1.0
3312,4945,1.0
3312,7124,1.0
3312,6897,1.0
3312,1122,1.0
3312,2827,1.0
3312,5076,1.0
3313,7439,1.0
3313,6753,1.0
3313,12340,1.0
3313,5447,1.0
3313,8368,1.0
3313,11249,1.0
3313,9934,1.0
3313,5887,1.0
3313,13110,0.0
3313,318,0.0
3314,11411,1.0
3314,29,1.0
3314,201,1.0
3314,2818,1.0
3314,11228,1.0
3314,2085,1.0
3314,5739,1.0
3314,6885,1.0
3314,11701,1.0
3314,10036,0.0
3315,7780,1.0
3315,9854,1.0
3315,12066,1.0
3315,8380,1.0
3315,5609,1.0
3315,4199,1.0
3315,9434,1.0
3315,12404,1.0
3315,12507,1.0
3315,2361,1.0
3316,4648,1.0
3316,6255,1.0
3316,10769,1.0
3316,9492,1.0
3316,2294,1.0
3316,3385,1.0
3316,12769,1.0
3316,8047,1.0
3316,8854,1.0
3316,1345,0.0
3317,4162,1.0
3317,6432,1.0
3317,8735,1.0
3317,3460,1.0
3317,4259,1.0
3317,5180,1.0
3317,12920,1.0
3317,1661,1.0
3317,11597,1.0
3317,10650,1.0
3318,3925,1.0
3318,8920,1.0
3318,2984,1.0
3318,9627,1.0
3318,7834,1.0
3318,7222,1.0
3318,1146,1.0
3318,4778,1.0
3318,2193,1.0
3318,1560,0.0
3319,8898,1.0
3319,8158,1.0
3319,2615,1.0
3319,6405,1.0
3319,5059,1.0
3319,555,1.0
3319,868,1.0
3319,3001,1.0
3319,6837,1.0
3319,2778,0.0
3320,1085,1.0
3320,9353,1.0
3320,10482,1.0
3320,2097,1.0
3320,3276,1.0
3320,4186,1.0
3320,3473,1.0
3320,7800,1.0
3320,4340,1.0
3320,167,0.0
3321,11425,1.0
3321,8228,1.0
3321,5077,1.0
3321,5414,1.0
3321,3096,1.0
3321,5067,1.0
3321,2756,1.0
3321,1677,1.0
3321,9529,0.0
3321,12496,0.0
3322,12211,1.0
3322,3994,1.0
3322,7655,1.0
3322,13137,1.0
3322,7868,1.0
3322,7816,1.0
3322,2919,1.0
3322,8643,1.0
3322,8355,0.0
3322,6409,0.0
3323,1381,1.0
3323,408,1.0
3323,6903,1.0
3323,1973,1.0
3323,12499,1.0
3323,4301,1.0
3323,4423,1.0
3323,9882,1.0
3323,6422,1.0
3323,7614,0.0
3324,2799,1.0
3324,6283,1.0
3324,4106,1.0
3324,971,1.0
3324,5213,1.0
3324,6345,1.0
3324,636,1.0
3324,8145,1.0
3324,7197,1.0
3324,10034,1.0
3325,501,1.0
3325,6934,1.0
3325,1425,1.0
3325,10751,1.0
3325,9735,1.0
3325,1938,1.0
3325,5067,1.0
3325,4711,1.0
3325,8305,0.0
3325,31,0.0
3326,1780,1.0
3326,8455,1.0
3326,7363,1.0
3326,12529,1.0
3326,4955,1.0
3326,1480,1.0
3326,8228,1.0
3326,1077,1.0
3326,892,1.0
3326,10633,0.0
3327,2928,1.0
3327,7836,1.0
3327,4284,1.0
3327,5535,1.0
3327,1974,1.0
3327,9720,1.0
3327,3983,1.0
3327,10819,1.0
3327,7896,1.0
3327,2611,0.0
3328,10812,1.0
3328,10336,1.0
3328,10948,1.0
3328,1751,1.0
3328,12264,1.0
3328,1907,1.0
3328,12894,1.0
3328,11131,1.0
3328,7578,0.0
3328,843,0.0
3329,5811,1.0
3329,11715,1.0
3329,2059,1.0
3329,6235,1.0
3329,3817,1.0
3329,12035,1.0
3329,7063,1.0
3329,2871,1.0
3329,9110,1.0
3329,11293,0.0
3330,10353,1.0
3330,8843,1.0
3330,4497,1.0
3330,9127,1.0
3330,5162,1.0
3330,11584,1.0
3330,2428,1.0
3330,7265,1.0
3330,5801,1.0
3330,3344,1.0
3331,7933,1.0
3331,2069,1.0
3331,2944,1.0
3331,4899,1.0
3331,7986,1.0
3331,9951,1.0
3331,12766,1.0
3331,9839,1.0
3331,3866,1.0
3331,9923,1.0
3332,6567,1.0
3332,6328,1.0
3332,7124,1.0
3332,1441,1.0
3332,11880,1.0
3332,12769,1.0
3332,10483,1.0
3332,9533,1.0
3332,4429,1.0
3332,3597,1.0
3333,8737,1.0
3333,7252,1.0
3333,12582,1.0
3333,2057,1.0
3333,12557,1.0
3333,7787,1.0
3333,10453,1.0
3333,5182,1.0
3333,8617,1.0
3333,10478,1.0
3334,6987,1.0
3334,10120,1.0
3334,5462,1.0
3334,7158,1.0
3334,7748,1.0
3334,7801,1.0
3334,9653,0.0
3334,7630,0.0
3334,432,0.0
3334,3379,0.0
3335,7437,1.0
3335,5874,1.0
3335,4489,1.0
3335,3439,1.0
3335,9501,1.0
3335,6492,1.0
3335,3892,1.0
3335,4249,1.0
3335,4186,0.0
3335,342,0.0
3336,12871,1.0
3336,10997,1.0
3336,7763,1.0
3336,12585,1.0
3336,9890,1.0
3336,461,1.0
3336,8742,1.0
3336,11506,1.0
3336,10733,1.0
3336,8643,1.0
3337,5317,1.0
3337,1761,1.0
3337,5292,1.0
3337,12569,1.0
3337,2928,1.0
3337,4651,1.0
3337,2162,1.0
3337,7019,1.0
3337,6317,1.0
3337,11990,1.0
3338,5823,1.0
3338,10506,1.0
3338,844,1.0
3338,2214,1.0
3338,10356,1.0
3338,5787,1.0
3338,11857,1.0
3338,8111,1.0
3338,1597,1.0
3338,8389,1.0
3339,10928,1.0
3339,6513,1.0
3339,1394,1.0
3339,886,1.0
3339,12798,1.0
3339,7100,1.0
3339,715,1.0
3339,8364,1.0
3339,889,1.0
3339,27,0.0
3340,1378,1.0
3340,8601,1.0
3340,764,1.0
3340,5403,1.0
3340,12513,1.0
3340,6090,1.0
3340,9871,1.0
3340,6262,1.0
3340,4423,1.0
3340,7551,0.0
3341,7767,1.0
3341,2246,1.0
3341,2036,1.0
3341,11161,1.0
3341,1983,1.0
3341,2612,1.0
3341,3570,1.0
3341,2379,1.0
3341,12953,0.0
3341,6157,0.0
3342,13110,1.0
3342,8693,1.0
3342,8408,1.0
3342,2514,1.0
3342,12276,1.0
3342,8236,1.0
3342,5942,1.0
3342,994,1.0
3342,423,1.0
3342,3814,1.0
3343,3588,1.0
3343,1171,1.0
3343,10324,1.0
3343,3241,1.0
3343,10815,1.0
3343,1490,1.0
3343,1017,1.0
3343,430,1.0
3343,3345,1.0
3343,7245,1.0
3344,3946,1.0
3344,2309,1.0
3344,572,1.0
3344,8669,1.0
3344,2251,1.0
3344,6013,1.0
3344,11325,1.0
3344,9978,1.0
3344,5162,1.0
3344,1361,1.0
3345,5433,1.0
3345,7499,1.0
3345,5070,1.0
3345,10793,1.0
3345,6680,1.0
3345,6101,1.0
3345,3461,1.0
3345,3343,1.0
3345,11050,0.0
3345,11052,0.0
3346,4145,1.0
3346,2230,1.0
3346,5865,1.0
3346,9642,1.0
3346,9538,1.0
3346,5312,1.0
3346,2544,1.0
3346,7482,1.0
3346,2900,1.0
3346,10758,1.0
3347,12228,1.0
3347,135,1.0
3347,5542,1.0
3347,10437,1.0
3347,7530,1.0
3347,7916,1.0
3347,10282,1.0
3347,1463,1.0
3347,4045,1.0
3347,7048,1.0
3348,1220,1.0
3348,722,1.0
3348,8871,1.0
3348,6232,1.0
3348,1329,1.0
3348,11580,1.0
3348,9714,1.0
3348,186,1.0
3348,8571,1.0
3348,10214,1.0
3349,12018,1.0
3349,2329,1.0
3349,8070,1.0
3349,10929,1.0
3349,2039,1.0
3349,559,1.0
3349,10429,1.0
3349,5388,1.0
3349,12581,0.0
3349,6411,0.0
3350,8601,1.0
3350,9175,1.0
3350,7280,1.0
3350,861,1.0
3350,2551,1.0
3350,5717,1.0
3350,9561,1.0
3350,8098,1.0
3350,7622,1.0
3350,2131,0.0
3351,11948,1.0
3351,9622,1.0
3351,10285,1.0
3351,4945,1.0
3351,12494,1.0
3351,2550,1.0
3351,6067,1.0
3351,4755,0.0
3351,2836,0.0
3351,976,0.0
3352,4745,1.0
3352,5077,1.0
3352,9343,1.0
3352,27,1.0
3352,2700,1.0
3352,560,1.0
3352,8364,1.0
3352,10656,0.0
3352,5572,0.0
3352,3381,0.0
3353,2827,1.0
3353,2796,1.0
3353,10977,1.0
3353,1113,1.0
3353,6044,1.0
3353,10424,1.0
3353,7781,1.0
3353,12234,1.0
3353,8782,1.0
3353,2745,0.0
3354,4826,1.0
3354,318,1.0
3354,10170,1.0
3354,691,1.0
3354,2576,1.0
3354,6452,1.0
3354,8573,1.0
3354,8530,1.0
3354,7982,1.0
3354,167,0.0
3355,1813,1.0
3355,9055,1.0
3355,6163,1.0
3355,2433,1.0
3355,11777,1.0
3355,3383,1.0
3355,2884,1.0
3355,1077,1.0
3355,5602,1.0
3355,755,1.0
3356,3139,1.0
3356,9863,1.0
3356,4423,1.0
3356,5161,1.0
3356,2451,1.0
3356,9431,1.0
3356,11572,1.0
3356,7882,1.0
3356,1044,1.0
3356,7955,0.0
3357,11414,1.0
3357,7408,1.0
3357,5414,1.0
3357,9777,1.0
3357,3624,1.0
3357,7141,1.0
3357,4231,1.0
3357,7201,1.0
3357,12837,1.0
3357,7412,1.0
3358,92,1.0
3358,6345,1.0
3358,6577,1.0
3358,5878,1.0
3358,2920,1.0
3358,96,1.0
3358,4578,1.0
3358,5959,1.0
3358,11147,1.0
3358,4684,0.0
3359,6630,1.0
3359,9455,1.0
3359,2250,1.0
3359,4946,1.0
3359,2449,1.0
3359,708,1.0
3359,5144,1.0
3359,4257,1.0
3359,5815,0.0
3359,9352,0.0
3360,4905,1.0
3360,6425,1.0
3360,3904,1.0
3360,13168,1.0
3360,6060,1.0
3360,10209,1.0
3360,13134,1.0
3360,8467,1.0
3360,5067,1.0
3360,1684,1.0
3361,5483,1.0
3361,5933,1.0
3361,5317,1.0
3361,11737,1.0
3361,526,1.0
3361,567,1.0
3361,6186,0.0
3361,1427,0.0
3361,11600,0.0
3361,3509,0.0
3362,8848,1.0
3362,4185,1.0
3362,645,1.0
3362,7831,1.0
3362,11586,1.0
3362,11914,1.0
3362,12615,1.0
3362,2389,1.0
3362,2338,1.0
3362,3843,1.0
3363,5495,1.0
3363,10346,1.0
3363,10121,1.0
3363,2198,1.0
3363,12014,1.0
3363,7201,1.0
3363,12707,1.0
3363,2877,1.0
3363,7566,1.0
3363,40,1.0
3364,5994,1.0
3364,8613,1.0
3364,4047,1.0
3364,12124,1.0
3364,2706,1.0
3364,9480,1.0
3364,6208,1.0
3364,9247,1.0
3364,3112,1.0
3364,10520,0.0
3365,13182,1.0
3365,6174,1.0
3365,594,1.0
3365,3121,1.0
3365,4311,1.0
3365,5154,1.0
3365,8952,1.0
3365,8900,1.0
3365,8705,1.0
3365,4853,1.0
3366,8343,1.0
3366,9836,1.0
3366,5077,1.0
3366,8578,1.0
3366,1930,1.0
3366,242,1.0
3366,7400,1.0
3366,10047,1.0
3366,3220,1.0
3366,6174,1.0
3367,1151,1.0
3367,3317,1.0
3367,7538,1.0
3367,7730,1.0
3367,11160,1.0
3367,464,1.0
3367,661,1.0
3367,11489,1.0
3367,6483,1.0
3367,11959,0.0
3368,4460,1.0
3368,8581,1.0
3368,9497,1.0
3368,5730,1.0
3368,6345,1.0
3368,6612,1.0
3368,13074,1.0
3368,10932,1.0
3368,6282,0.0
3368,9644,0.0
3369,12389,1.0
3369,1500,1.0
3369,1096,1.0
3369,7940,1.0
3369,6588,1.0
3369,3918,1.0
3369,9821,1.0
3369,3112,1.0
3369,3537,1.0
3369,3770,1.0
3370,6985,1.0
3370,10605,1.0
3370,2411,1.0
3370,2779,1.0
3370,6604,1.0
3370,1497,1.0
3370,3026,1.0
3370,2787,1.0
3370,4380,0.0
3370,7405,0.0
3371,4206,1.0
3371,7386,1.0
3371,12557,1.0
3371,5292,1.0
3371,3012,1.0
3371,12875,1.0
3371,9965,1.0
3371,4375,1.0
3371,3016,1.0
3371,2132,1.0
3372,11996,1.0
3372,5140,1.0
3372,11244,1.0
3372,2238,1.0
3372,8782,1.0
3372,10236,1.0
3372,4779,1.0
3372,2903,1.0
3372,3273,1.0
3372,5003,1.0
3373,386,1.0
3373,713,1.0
3373,8219,1.0
3373,10587,1.0
3373,11683,1.0
3373,7343,1.0
3373,8996,1.0
3373,10854,1.0
3373,186,1.0
3373,1963,0.0
3374,12246,1.0
3374,6578,1.0
3374,11047,1.0
3374,7985,1.0
3374,9025,1.0
3374,10868,1.0
3374,8912,1.0
3374,11175,1.0
3374,4496,1.0
3374,7554,1.0
3375,5418,1.0
3375,7373,1.0
3375,6049,1.0
3375,6430,1.0
3375,10149,1.0
3375,5511,1.0
3375,3308,1.0
3375,11235,1.0
3375,2343,0.0
3375,3235,0.0
3376,4363,1.0
3376,2611,1.0
3376,10186,1.0
3376,2296,1.0
3376,4719,1.0
3376,11696,1.0
3376,10427,1.0
3376,891,1.0
3376,13049,1.0
3376,3116,1.0
3377,8328,1.0
3377,12595,1.0
3377,13047,1.0
3377,2686,1.0
3377,2685,1.0
3377,2711,1.0
3377,3657,1.0
3377,2335,1.0
3377,9821,0.0
3377,63,0.0
3378,5326,1.0
3378,8912,1.0
3378,3457,1.0
3378,3219,1.0
3378,2066,1.0
3378,8191,1.0
3378,8139,1.0
3378,10351,1.0
3378,7221,1.0
3378,6999,0.0
3379,7483,1.0
3379,6290,1.0
3379,7112,1.0
3379,10136,1.0
3379,3717,1.0
3379,603,1.0
3379,7265,1.0
3379,10780,1.0
3379,6963,1.0
3379,3209,1.0
3380,600,1.0
3380,3676,1.0
3380,8803,1.0
3380,10112,1.0
3380,2102,1.0
3380,167,1.0
3380,3488,1.0
3380,5555,1.0
3380,1257,1.0
3380,1460,1.0
3381,6717,1.0
3381,11001,1.0
3381,6174,1.0
3381,6359,1.0
3381,8138,1.0
3381,3183,1.0
3381,1930,1.0
3381,5675,1.0
3381,10071,1.0
3381,5117,0.0
3382,504,1.0
3382,10282,1.0
3382,6577,1.0
3382,10884,1.0
3382,645,1.0
3382,6530,1.0
3382,2237,1.0
3382,2399,1.0
3382,10370,0.0
3382,2938,0.0
3383,7679,1.0
3383,11835,1.0
3383,11160,1.0
3383,2611,1.0
3383,3780,1.0
3383,1597,1.0
3383,1942,1.0
3383,2422,0.0
3383,5832,0.0
3383,7901,0.0
3384,4435,1.0
3384,482,1.0
3384,9997,1.0
3384,8532,1.0
3384,6392,1.0
3384,6883,1.0
3384,7593,1.0
3384,6510,1.0
3384,2882,1.0
3384,1018,1.0
3385,12769,1.0
3385,6251,1.0
3385,8713,1.0
3385,11540,1.0
3385,132,1.0
3385,5273,1.0
3385,1844,1.0
3385,7459,1.0
3385,1770,1.0
3385,5332,0.0
3386,2928,1.0
3386,1254,1.0
3386,4289,1.0
3386,9407,1.0
3386,2180,1.0
3386,5317,1.0
3386,3868,1.0
3386,4932,1.0
3386,11481,1.0
3386,8613,1.0
3387,4808,1.0
3387,9188,1.0
3387,11785,1.0
3387,2368,1.0
3387,1928,1.0
3387,4929,1.0
3387,5675,1.0
3387,5292,1.0
3387,10081,0.0
3387,1482,0.0
3388,6086,1.0
3388,4685,1.0
3388,7483,1.0
3388,501,1.0
3388,8767,1.0
3388,1425,1.0
3388,6193,1.0
3388,8687,1.0
3388,9256,1.0
3388,966,1.0
3389,3527,1.0
3389,13049,1.0
3389,2288,1.0
3389,8813,1.0
3389,2009,1.0
3389,52,1.0
3389,8426,1.0
3389,8345,1.0
3389,2944,1.0
3389,6588,1.0
3390,8467,1.0
3390,3220,1.0
3390,12312,1.0
3390,12657,1.0
3390,1863,1.0
3390,7852,1.0
3390,9127,1.0
3390,4657,1.0
3390,764,1.0
3390,3273,0.0
3391,6075,1.0
3391,7251,1.0
3391,7111,1.0
3391,5641,1.0
3391,10684,1.0
3391,6659,1.0
3391,13051,1.0
3391,637,1.0
3391,10821,1.0
3391,4897,1.0
3392,1332,1.0
3392,4206,1.0
3392,12643,1.0
3392,2278,1.0
3392,5916,1.0
3392,9647,1.0
3392,8920,1.0
3392,2343,0.0
3392,6816,0.0
3392,9917,0.0
3393,7482,1.0
3393,8137,1.0
3393,10843,1.0
3393,13055,1.0
3393,1329,1.0
3393,2103,1.0
3393,2350,1.0
3393,12123,1.0
3393,3452,0.0
3393,4003,0.0
3394,3924,1.0
3394,4511,1.0
3394,318,1.0
3394,1269,1.0
3394,3284,1.0
3394,8627,1.0
3394,9193,1.0
3394,6162,1.0
3394,8378,0.0
3394,2291,0.0
3395,13110,1.0
3395,8709,1.0
3395,4668,1.0
3395,4216,1.0
3395,8482,1.0
3395,7538,1.0
3395,3093,1.0
3395,8426,1.0
3395,1598,1.0
3395,6187,0.0
3396,5867,1.0
3396,3833,1.0
3396,1113,1.0
3396,1425,1.0
3396,5636,1.0
3396,3284,1.0
3396,11815,1.0
3396,3273,1.0
3396,12001,1.0
3396,1086,1.0
3397,2064,1.0
3397,12895,1.0
3397,7684,1.0
3397,7627,1.0
3397,7390,1.0
3397,10051,1.0
3397,9047,1.0
3397,1697,0.0
3397,11077,0.0
3397,7332,0.0
3398,13195,1.0
3398,180,1.0
